latitude,longitude,date
25.734972,-100.304262,2025-04-26
25.720384,-100.22132,2025-04-27
25.739393,-100.23937,2025-04-26
25.75573,-100.284917,2025-04-26
25.730883,-100.309033,2025-04-27
25.711891,-100.282258,2025-04-27
25.712779,-100.296021,2025-04-27
25.72087,-100.232333,2025-04-27
25.720514,-100.237947,2025-04-27
25.767625,-100.289897,2025-04-27
25.718493,-100.293646,2025-04-28
25.714962,-100.237982,2025-04-28
25.758624,-100.303092,2025-04-28
25.713647,-100.257233,2025-04-28
25.708338,-100.272575,2025-04-28
25.748326,-100.257376,2025-04-28
25.767524,-100.292032,2025-04-28
25.721715,-100.262532,2025-04-28
25.708271,-100.276747,2025-04-28
25.733314,-100.247834,2025-04-28
25.733426,-100.271287,2025-04-28
25.748156,-100.284478,2025-04-28
25.718174,-100.267343,2025-04-28
25.761641,-100.27412,2025-04-28
25.733426,-100.271287,2025-04-28
25.741591,-100.235944,2025-04-28
25.721168,-100.273067,2025-04-28
25.740861,-100.265468,2025-04-29
25.75573,-100.284917,2025-04-29
25.755913,-100.296999,2025-04-29
25.739393,-100.23937,2025-04-29
25.724234,-100.214361,2025-04-29
25.708166,-100.281533,2025-04-29
25.707299,-100.254641,2025-04-29
25.708144,-100.281588,2025-04-29
25.765852,-100.305273,2025-04-29
25.712475,-100.275728,2025-04-29
25.722858,-100.293459,2025-04-29
25.756992,-100.286469,2025-04-26
25.744984,-100.297859,2025-04-28
25.767515,-100.290921,2025-04-28
25.756217,-100.305687,2025-04-29
25.71078,-100.26995,2025-04-29
25.760731,-100.321424,2025-04-30
25.740861,-100.265468,2025-04-29
25.735524,-100.286694,2025-04-30
25.762098,-100.282411,2025-04-14
25.724843,-100.3071,2025-04-22
25.752803,-100.266931,2025-04-14
25.724111,-100.21424,2025-04-14
25.754961,-100.297334,2025-04-14
25.750994,-100.255637,2025-04-14
25.729243,-100.316816,2025-04-14
25.71875,-100.31014,2025-04-29
25.731221,-100.273178,2025-04-29
25.75652,-100.288476,2025-04-29
25.730883,-100.309033,2025-04-29
25.753285,-100.297718,2025-04-29
25.729243,-100.316816,2025-04-29
25.760649,-100.294404,2025-04-29
25.765852,-100.305273,2025-04-30
25.758525,-100.295838,2025-04-30
25.757588,-100.251255,2025-04-30
25.736969,-100.243043,2025-04-30
25.757094,-100.26559,2025-04-30
25.708221,-100.277433,2025-04-30
25.755758,-100.288243,2025-04-30
25.741931,-100.319039,2025-04-30
25.714567,-100.219435,2025-04-30
25.729243,-100.316816,2025-04-30
25.724651,-100.307968,2025-04-30
25.753285,-100.297718,2025-04-30
25.735953,-100.269379,2025-04-30
25.758169,-100.320548,2025-04-30
25.733377,-100.247925,2025-04-30
25.724799,-100.296496,2025-04-30
25.74121,-100.288941,2025-04-30
25.721923,-100.292163,2025-04-30
25.710466,-100.264234,2025-04-30
25.719974,-100.289887,2025-04-30
25.718061,-100.217416,2025-04-25
25.758525,-100.295838,2025-04-25
25.719971,-100.289887,2025-04-25
25.716587,-100.26984,2025-04-25
25.720158,-100.264763,2025-04-25
25.738361,-100.303279,2025-04-25
25.722858,-100.293459,2025-04-18
25.738361,-100.303281,2025-04-18
25.718586,-100.287603,2025-04-19
25.738361,-100.303283,2025-04-30
25.738361,-100.303284,2025-04-30
25.708271,-100.276747,2025-04-30
25.708221,-100.277433,2025-04-30
25.725403,-100.277633,2025-04-30
25.714567,-100.219435,2025-04-30
25.723813,-100.222883,2025-04-30
25.748297,-100.267333,2025-04-09
25.683774,-100.455704,2025-04-01
25.681319,-100.440892,2025-04-01
25.654378,-100.449614,2025-04-01
25.681846,-100.442344,2025-04-01
25.692517,-100.46916,2025-04-01
25.695523,-100.478434,2025-04-01
25.685246,-100.471959,2025-04-01
25.68838,-100.497675,2025-04-01
25.685177,-100.466527,2025-04-01
25.711601,-100.518667,2025-04-01
25.668635,-100.445203,2025-04-01
25.693937,-100.51476,2025-04-01
25.672625,-100.421735,2025-04-01
25.675227,-100.44277,2025-04-01
25.699032,-100.499733,2025-04-01
25.665009,-100.425397,2025-04-01
25.686902,-100.454706,2025-04-02
25.674231,-100.435969,2025-04-02
25.668041,-100.441884,2025-04-02
25.669837,-100.452602,2025-04-02
25.68492,-100.443397,2025-04-02
25.674946,-100.442946,2025-04-02
25.685066,-100.486589,2025-04-02
25.691007,-100.454662,2025-04-02
25.683595,-100.442468,2025-04-02
25.666619,-100.466372,2025-04-02
25.675945,-100.473265,2025-04-02
25.690399,-100.453996,2025-04-02
25.66516,-100.460042,2025-04-02
25.682057,-100.422602,2025-04-02
25.68405,-100.444252,2025-04-02
25.698735,-100.456346,2025-04-02
25.689418,-100.438549,2025-04-02
25.684915,-100.44342,2025-04-02
25.684182,-100.436845,2025-04-03
25.685221,-100.481707,2025-04-03
25.685322,-100.469858,2025-04-03
25.685169,-100.478099,2025-04-03
25.703376,-100.516819,2025-04-03
25.68493,-100.443409,2025-04-03
25.692658,-100.458145,2025-04-03
25.67454,-100.435889,2025-04-03
25.668807,-100.448863,2025-04-03
25.683347,-100.455879,2025-04-03
25.673952,-100.431667,2025-04-03
25.67883,-100.449258,2025-04-03
25.685118,-100.484875,2025-04-03
25.696032,-100.454712,2025-04-03
25.668918,-100.487898,2025-04-04
25.701504,-100.460775,2025-04-04
25.685682,-100.47018,2025-04-04
25.671994,-100.461293,2025-04-04
25.664141,-100.430624,2025-04-04
25.705176,-100.517206,2025-04-04
25.674272,-100.455939,2025-04-04
25.691941,-100.506684,2025-04-05
25.68838,-100.497675,2025-04-05
25.68226,-100.441398,2025-04-05
25.681245,-100.484083,2025-04-05
25.672066,-100.460512,2025-04-05
25.664141,-100.430624,2025-04-05
25.686015,-100.494232,2025-04-06
25.68292,-100.455883,2025-04-06
25.675341,-100.478608,2025-04-06
25.674261,-100.460791,2025-04-07
25.699032,-100.499733,2025-04-07
25.685129,-100.466898,2025-04-07
25.697809,-100.447288,2025-04-07
25.695496,-100.478422,2025-04-07
25.693353,-100.441257,2025-04-07
25.691866,-100.49765,2025-04-07
25.674261,-100.419439,2025-04-07
25.694191,-100.453995,2025-04-07
25.674643,-100.420214,2025-04-07
25.68523,-100.471944,2025-04-07
25.718781,-100.494721,2025-04-07
25.679755,-100.497962,2025-04-07
25.683091,-100.427705,2025-04-08
25.675614,-100.428686,2025-04-08
25.683688,-100.458511,2025-04-08
25.673952,-100.431667,2025-04-08
25.716302,-100.519662,2025-04-08
25.685247,-100.47293,2025-04-08
25.674382,-100.428017,2025-04-08
25.722171,-100.498236,2025-04-08
25.684209,-100.436874,2025-04-08
25.67883,-100.449258,2025-04-09
25.696687,-100.454398,2025-04-09
25.685246,-100.471959,2025-04-09
25.67456,-100.42617,2025-04-09
25.700759,-100.470819,2025-04-09
25.685118,-100.484875,2025-04-09
25.681245,-100.484083,2025-04-09
25.687346,-100.495867,2025-04-09
25.688142,-100.496183,2025-04-09
25.685617,-100.46689,2025-04-09
25.685638,-100.480726,2025-04-09
25.702822,-100.456697,2025-04-09
25.652669,-100.449437,2025-04-09
25.674763,-100.43597,2025-04-10
25.671392,-100.4257,2025-04-10
25.658293,-100.442456,2025-04-10
25.691858,-100.44116,2025-04-10
25.656737,-100.437011,2025-04-10
25.674946,-100.442946,2025-04-10
25.674946,-100.442946,2025-04-10
25.696965,-100.456033,2025-04-10
25.692952,-100.439875,2025-04-11
25.685651,-100.466908,2025-04-10
25.685788,-100.423771,2025-04-11
25.693489,-100.460645,2025-04-11
25.694816,-100.459982,2025-04-11
25.660827,-100.46147,2025-04-11
25.674261,-100.460791,2025-04-12
25.680474,-100.483049,2025-04-12
25.674306,-100.459814,2025-04-12
25.692329,-100.461382,2025-04-12
25.69479,-100.466829,2025-04-12
25.67396,-100.431549,2025-04-12
25.7027,-100.485407,2025-04-12
25.674914,-100.469899,2025-04-12
25.674104,-100.421852,2025-04-12
25.674278,-100.452486,2025-04-12
25.695409,-100.453444,2025-04-12
25.678812,-100.427892,2025-04-12
25.674954,-100.477329,2025-04-12
25.697015,-100.455194,2025-04-12
25.68523,-100.471944,2025-04-13
25.685651,-100.466908,2025-04-13
25.685782,-100.428668,2025-04-13
25.675227,-100.44277,2025-04-13
25.681449,-100.427233,2025-04-13
25.687629,-100.44354,2025-04-13
25.687086,-100.494793,2025-04-13
25.687657,-100.443541,2025-04-13
25.674387,-100.457627,2025-04-13
25.674914,-100.469899,2025-04-13
25.685617,-100.46689,2025-04-13
25.669205,-100.475348,2025-04-13
25.719039,-100.499305,2025-04-13
25.674282,-100.452488,2025-04-14
25.725723,-100.510363,2025-04-14
25.674824,-100.442574,2025-04-14
25.690941,-100.445514,2025-04-14
25.685804,-100.423747,2025-04-14
25.674824,-100.442574,2025-04-15
25.674824,-100.442574,2025-04-15
25.688255,-100.469764,2025-04-15
25.677377,-100.446269,2025-04-15
25.685118,-100.484875,2025-04-15
25.694636,-100.496439,2025-04-15
25.674824,-100.442574,2025-04-15
25.669007,-100.428174,2025-04-15
25.682809,-100.431914,2025-04-16
25.683347,-100.455879,2025-04-22
25.67563,-100.428685,2025-04-16
25.695471,-100.478356,2025-04-16
25.711617,-100.492956,2025-04-16
25.674824,-100.442574,2025-04-16
25.685636,-100.42288,2025-04-17
25.669257,-100.46537,2025-04-17
25.694829,-100.514938,2025-04-17
25.674824,-100.442574,2025-04-17
25.665211,-100.448567,2025-04-17
25.66627,-100.460412,2025-04-17
25.675745,-100.428776,2025-04-17
25.685448,-100.440689,2025-04-17
25.674372,-100.450898,2025-04-17
25.683347,-100.455879,2025-04-18
25.732973,-100.523261,2025-04-18
25.674158,-100.461648,2025-04-18
25.695136,-100.496878,2025-04-18
25.683307,-100.429118,2025-04-18
25.711617,-100.492956,2025-04-18
25.70262,-100.459988,2025-04-19
25.677221,-100.490238,2025-04-19
25.659411,-100.424157,2025-04-19
25.703195,-100.457564,2025-04-19
25.674387,-100.457627,2025-04-19
25.703376,-100.516819,2025-04-19
25.686185,-100.490887,2025-04-19
25.697148,-100.446464,2025-04-20
25.68493,-100.443409,2025-04-20
25.68838,-100.497675,2025-04-20
25.685221,-100.481707,2025-04-20
25.677377,-100.446269,2025-04-20
25.674086,-100.467411,2025-04-20
25.659034,-100.456514,2025-04-20
25.699119,-100.500758,2025-04-20
25.699032,-100.499733,2025-04-21
25.704302,-100.460085,2025-04-21
25.66158,-100.462338,2025-04-21
25.675536,-100.463029,2025-04-21
25.67439,-100.425638,2025-04-21
25.685092,-100.419631,2025-04-21
25.720038,-100.520584,2025-04-21
25.690362,-100.45397,2025-04-21
25.673952,-100.431667,2025-04-22
25.675656,-100.444299,2025-04-22
25.685246,-100.471959,2025-04-22
25.682681,-100.469941,2025-04-22
25.674338,-100.440353,2025-04-22
25.674234,-100.419414,2025-04-22
25.676684,-100.475235,2025-04-22
25.67235,-100.452805,2025-04-22
25.674945,-100.442924,2025-04-22
25.685617,-100.46689,2025-04-22
25.687493,-100.431921,2025-04-22
25.683192,-100.486527,2025-04-23
25.675671,-100.435473,2025-04-23
25.721358,-100.520744,2025-04-23
25.681956,-100.441293,2025-04-23
25.674643,-100.420214,2025-04-23
25.674085,-100.467407,2025-04-23
25.674643,-100.420214,2025-04-23
25.674643,-100.420214,2025-04-23
25.674643,-100.420214,2025-04-23
25.668635,-100.445203,2025-04-23
25.674289,-100.435796,2025-04-24
25.68928,-100.452704,2025-04-24
25.690383,-100.453961,2025-04-24
25.707754,-100.479789,2025-04-24
25.703353,-100.516829,2025-04-24
25.67664,-100.475313,2025-04-24
25.680958,-100.483648,2025-04-24
25.689962,-100.459627,2025-04-24
25.674581,-100.430276,2025-04-24
25.674261,-100.460791,2025-04-24
25.705176,-100.517206,2025-04-25
25.675722,-100.437038,2025-04-21
25.685651,-100.466908,2025-04-24
25.686186,-100.444404,2025-04-24
25.668578,-100.426721,2025-04-25
25.685221,-100.481707,2025-04-25
25.71955,-100.520253,2025-04-25
25.690219,-100.473619,2025-04-25
25.709242,-100.508454,2025-04-25
25.694829,-100.514938,2025-04-25
25.681494,-100.453586,2025-04-25
25.667299,-100.431701,2025-04-25
25.683347,-100.455879,2025-04-26
25.720038,-100.520584,2025-04-26
25.704901,-100.454806,2025-04-26
25.687733,-100.423258,2025-04-26
25.690362,-100.45397,2025-04-26
25.68654,-100.421092,2025-04-26
25.685617,-100.46689,2025-04-27
25.654386,-100.44961,2025-04-26
25.696795,-100.441175,2025-04-27
25.671397,-100.467031,2025-04-27
25.697434,-100.464534,2025-04-27
25.683758,-100.432863,2025-04-27
25.685282,-100.487344,2025-04-27
25.674285,-100.473905,2025-04-27
25.674824,-100.442574,2025-04-27
25.690162,-100.461332,2025-04-27
25.665501,-100.421475,2025-04-28
25.704302,-100.460085,2025-04-28
25.685118,-100.484875,2025-04-28
25.671994,-100.461293,2025-04-28
25.674601,-100.428737,2025-04-28
25.658293,-100.442471,2025-04-28
25.674261,-100.460791,2025-04-28
25.680576,-100.440242,2025-04-28
25.708254,-100.510482,2025-04-28
25.68262,-100.485814,2025-04-28
25.674935,-100.461755,2025-04-29
25.696657,-100.48561,2025-04-29
25.674267,-100.431429,2025-04-29
25.679994,-100.495046,2025-04-29
25.687972,-100.439356,2025-04-29
25.687493,-100.431921,2025-04-29
25.690104,-100.418628,2025-04-29
25.685118,-100.484875,2025-04-29
25.685118,-100.484875,2025-04-29
25.68292,-100.455883,2025-04-29
25.67883,-100.449258,2025-04-30
25.674615,-100.428743,2025-04-30
25.674323,-100.457656,2025-04-30
25.665501,-100.421475,2025-04-30
25.68292,-100.455883,2025-04-30
25.662607,-100.458668,2025-04-30
25.676125,-100.465467,2025-04-30
25.693353,-100.441257,2025-04-30
25.693353,-100.441257,2025-04-30
25.687823,-100.443435,2025-04-30
25.674013,-100.462792,2025-04-30
25.693437,-100.456158,2025-04-30
25.677182,-100.437792,2025-04-30
25.685221,-100.481707,2025-04-30
25.683135,-100.235498,2025-05-01
25.681003,-100.239436,2025-05-01
25.673651,-100.189182,2025-05-01
25.671198,-100.259573,2025-05-01
25.6493,-100.188473,2025-05-01
25.663488,-100.249278,2025-05-01
25.725591,-100.187244,2025-05-01
25.681833,-100.168126,2025-05-02
25.652338,-100.197016,2025-05-02
25.652392,-100.185666,2025-05-02
25.701601,-100.139259,2025-05-02
25.660626,-100.195453,2025-05-03
25.725889,-100.189723,2025-05-03
25.664593,-100.206813,2025-05-03
25.699622,-100.164041,2025-05-03
25.680626,-100.168637,2025-05-03
25.678184,-100.244084,2025-05-03
25.653535,-100.184911,2025-05-03
25.638925,-100.180373,2025-05-04
25.710707,-100.204735,2025-05-04
25.669798,-100.238172,2025-05-04
25.677584,-100.231088,2025-05-04
25.661748,-100.258615,2025-05-04
25.6493,-100.188473,2025-05-04
25.680032,-100.272116,2025-05-04
25.680032,-100.272116,2025-05-04
25.647604,-100.182521,2025-05-04
25.677472,-100.267136,2025-05-04
25.651877,-100.22629,2025-05-04
25.710519,-100.221472,2025-05-05
25.663734,-100.161402,2025-05-05
25.660462,-100.179101,2025-05-05
25.663591,-100.161445,2025-05-05
25.705354,-100.173471,2025-05-06
25.649918,-100.168719,2025-05-07
25.687589,-100.213591,2025-05-07
25.705312,-100.159853,2025-05-07
25.656976,-100.261255,2025-05-07
25.666816,-100.221158,2025-05-07
25.703066,-100.217489,2025-05-07
25.657855,-100.181324,2025-05-07
25.663659,-100.249289,2025-05-08
25.689149,-100.213206,2025-05-08
25.661106,-100.232136,2025-05-08
25.680606,-100.243896,2025-05-08
25.656421,-100.262437,2025-05-08
25.674761,-100.212275,2025-05-09
25.668696,-100.23288,2025-05-09
25.691875,-100.240595,2025-05-09
25.645568,-100.173763,2025-05-09
25.666582,-100.13995,2025-05-09
25.695233,-100.224014,2025-05-09
25.705455,-100.166747,2025-05-10
25.723891,-100.197798,2025-05-10
25.692314,-100.224045,2025-05-10
25.685483,-100.179844,2025-05-10
25.699341,-100.217033,2025-05-10
25.695276,-100.212111,2025-05-10
25.693852,-100.239228,2025-05-10
25.672715,-100.268232,2025-05-10
25.689507,-100.21314,2025-05-10
25.679659,-100.245856,2025-05-10
25.64479,-100.170751,2025-05-10
25.693252,-100.249569,2025-05-11
25.655706,-100.183076,2025-05-11
25.674797,-100.201488,2025-05-11
25.658627,-100.215341,2025-05-11
25.691576,-100.221847,2025-05-11
25.703108,-100.217214,2025-05-11
25.661071,-100.18949,2025-05-12
25.693891,-100.118298,2025-05-12
25.697947,-100.246238,2025-05-12
25.673196,-100.22708,2025-05-12
25.705265,-100.163504,2025-05-12
25.674907,-100.215494,2025-05-12
25.68843,-100.247826,2025-05-13
25.677729,-100.230911,2025-05-13
25.696597,-100.142457,2025-05-13
25.660457,-100.19556,2025-05-14
25.690921,-100.250195,2025-05-14
25.703035,-100.214837,2025-05-14
25.674564,-100.198302,2025-05-14
25.689535,-100.252619,2025-05-14
25.668365,-100.137842,2025-05-14
25.676505,-100.225334,2025-05-14
25.685709,-100.256845,2025-05-14
25.693472,-100.164488,2025-05-15
25.643722,-100.186108,2025-05-15
25.687526,-100.189834,2025-05-15
25.696023,-100.21827,2025-05-15
25.665684,-100.267084,2025-05-15
25.654948,-100.226415,2025-05-15
25.691742,-100.209746,2025-05-15
25.647249,-100.180307,2025-05-16
25.693866,-100.239496,2025-05-16
25.660566,-100.167812,2025-05-16
25.66111,-100.232138,2025-05-16
25.651259,-100.197551,2025-05-16
25.691982,-100.229797,2025-05-16
25.658374,-100.225034,2025-05-16
25.660945,-100.151096,2025-05-16
25.677296,-100.159359,2025-05-16
25.695243,-100.18083,2025-05-16
25.693532,-100.240682,2025-05-17
25.691487,-100.222944,2025-05-17
25.649694,-100.206729,2025-05-17
25.69306,-100.166388,2025-05-17
25.679756,-100.24834,2025-05-17
25.693131,-100.229956,2025-05-17
25.672718,-100.269313,2025-05-17
25.665659,-100.267021,2025-05-17
25.65146,-100.160293,2025-05-18
25.718347,-100.191731,2025-05-18
25.685149,-100.203104,2025-05-18
25.657756,-100.221845,2025-05-18
25.689868,-100.222018,2025-05-18
25.672226,-100.154195,2025-05-18
25.679322,-100.244471,2025-05-18
25.696571,-100.187367,2025-05-18
25.679929,-100.248321,2025-05-18
25.707879,-100.235538,2025-05-19
25.678469,-100.237143,2025-05-19
25.655685,-100.191287,2025-05-19
25.67643,-100.224992,2025-05-20
25.70159,-100.139392,2025-05-20
25.653871,-100.207282,2025-05-20
25.660594,-100.233884,2025-05-20
25.676895,-100.273901,2025-05-20
25.692495,-100.212593,2025-05-21
25.666898,-100.173638,2025-05-21
25.676729,-100.124435,2025-05-21
25.710091,-100.222678,2025-05-21
25.692121,-100.22938,2025-05-22
25.700537,-100.163923,2025-05-22
25.651365,-100.224926,2025-05-22
25.645945,-100.175134,2025-05-22
25.69397,-100.239864,2025-05-22
25.712232,-100.187731,2025-05-23
25.657566,-100.222387,2025-05-23
25.665517,-100.266871,2025-05-23
25.659462,-100.229918,2025-05-23
25.641578,-100.186449,2025-05-23
25.688303,-100.243414,2025-05-23
25.658199,-100.261223,2025-05-24
25.662679,-100.259676,2025-05-24
25.654186,-100.207886,2025-05-24
25.694949,-100.212583,2025-05-24
25.648825,-100.188712,2025-05-24
25.683987,-100.207104,2025-05-24
25.680419,-100.174291,2025-05-24
25.684808,-100.162772,2025-05-25
25.657742,-100.261525,2025-05-25
25.721311,-100.191106,2025-05-25
25.656228,-100.215811,2025-05-25
25.656228,-100.215811,2025-05-25
25.67591,-100.222398,2025-05-25
25.657432,-100.25425,2025-05-25
25.678925,-100.239733,2025-05-25
25.717015,-100.191965,2025-05-25
25.667034,-100.174182,2025-05-25
25.692343,-100.212558,2025-05-25
25.697885,-100.164189,2025-05-26
25.694157,-100.239259,2025-05-26
25.669938,-100.170933,2025-05-26
25.694152,-100.239287,2025-05-27
25.723863,-100.192103,2025-05-27
25.703684,-100.246691,2025-05-27
25.705527,-100.164019,2025-05-27
25.696786,-100.164347,2025-05-27
25.657888,-100.181294,2025-05-27
25.663434,-100.249841,2025-05-27
25.679947,-100.27219,2025-05-27
25.663239,-100.243418,2025-05-27
25.70375,-100.153209,2025-05-28
25.65857,-100.235701,2025-05-29
25.691222,-100.212978,2025-05-29
25.661586,-100.216843,2025-05-29
25.650661,-100.174196,2025-05-29
25.655155,-100.183365,2025-05-29
25.690354,-100.238233,2025-05-29
25.672707,-100.269316,2025-05-29
25.6912,-100.221569,2025-05-30
25.65783,-100.181175,2025-05-30
25.66099,-100.151278,2025-05-30
25.658013,-100.222912,2025-05-30
25.679652,-100.258567,2025-05-30
25.672543,-100.249076,2025-05-30
25.679759,-100.248336,2025-05-30
25.668012,-100.238522,2025-05-30
25.662389,-100.200634,2025-05-30
25.688865,-100.247224,2025-05-31
25.674832,-100.20464,2025-05-31
25.664097,-100.214288,2025-05-31
25.665505,-100.214012,2025-05-31
25.691288,-100.214639,2025-05-31
25.663334,-100.361038,2025-05-01
25.650272,-100.358663,2025-05-01
25.66411,-100.402788,2025-05-01
25.660265,-100.410349,2025-05-01
25.653585,-100.352748,2025-05-01
25.661165,-100.382881,2025-05-01
25.668142,-100.382008,2025-05-01
25.638205,-100.337627,2025-05-01
25.654999,-100.370907,2025-05-02
25.662268,-100.392035,2025-05-02
25.653248,-100.382474,2025-05-02
25.664351,-100.408777,2025-05-02
25.651864,-100.333881,2025-05-02
25.68022,-100.416919,2025-05-02
25.667084,-100.368365,2025-05-02
25.667084,-100.368365,2025-05-02
25.664722,-100.40457,2025-05-02
25.66039,-100.355731,2025-05-02
25.674439,-100.402668,2025-05-02
25.644124,-100.321977,2025-05-02
25.663681,-100.354392,2025-05-02
25.651864,-100.333881,2025-05-02
25.661618,-100.400842,2025-05-02
25.661037,-100.35556,2025-05-02
25.674501,-100.404173,2025-05-02
25.651242,-100.379523,2025-05-02
25.661037,-100.35556,2025-05-02
25.645258,-100.323774,2025-05-02
25.654732,-100.383258,2025-05-02
25.648591,-100.334959,2025-05-02
25.646341,-100.3853,2025-05-02
25.662037,-100.352424,2025-05-02
25.637225,-100.362769,2025-05-02
25.663537,-100.40913,2025-05-02
25.641289,-100.317506,2025-05-02
25.661036,-100.355549,2025-05-02
25.674958,-100.403081,2025-05-02
25.66039,-100.355725,2025-05-02
25.678969,-100.41183,2025-05-02
25.674831,-100.407111,2025-05-02
25.679917,-100.403562,2025-05-02
25.653175,-100.346023,2025-05-02
25.674439,-100.402668,2025-05-02
25.668998,-100.38355,2025-05-03
25.675188,-100.402962,2025-05-03
25.661043,-100.355548,2025-05-03
25.668994,-100.383547,2025-05-03
25.661019,-100.355557,2025-05-03
25.661535,-100.384437,2025-05-03
25.655182,-100.362229,2025-05-03
25.653332,-100.363991,2025-05-03
25.652007,-100.364389,2025-05-03
25.643164,-100.326555,2025-05-03
25.655377,-100.385635,2025-05-03
25.675474,-100.41768,2025-05-04
25.653687,-100.399309,2025-05-03
25.652653,-100.357737,2025-05-03
25.635276,-100.363411,2025-05-03
25.65261,-100.37134,2025-05-03
25.658402,-100.391998,2025-05-03
25.675495,-100.417678,2025-05-03
25.667729,-100.380316,2025-05-03
25.635275,-100.363406,2025-05-04
25.675495,-100.417678,2025-05-04
25.674659,-100.420165,2025-05-04
25.65152,-100.371242,2025-05-04
25.667078,-100.367978,2025-05-04
25.668994,-100.383541,2025-05-04
25.668994,-100.383541,2025-05-04
25.668994,-100.383541,2025-05-04
25.670612,-100.402212,2025-05-04
25.659357,-100.356026,2025-05-04
25.648984,-100.359052,2025-05-04
25.661211,-100.414487,2025-05-04
25.66622,-100.411173,2025-05-04
25.642466,-100.349258,2025-05-05
25.661019,-100.355557,2025-05-05
25.651576,-100.376185,2025-05-05
25.651956,-100.389957,2025-05-05
25.644832,-100.377468,2025-05-05
25.644832,-100.377468,2025-05-05
25.666687,-100.396726,2025-05-05
25.651984,-100.364707,2025-05-05
25.655224,-100.385243,2025-05-05
25.641419,-100.317707,2025-05-05
25.668534,-100.365522,2025-05-05
25.656159,-100.387501,2025-05-05
25.674439,-100.402668,2025-05-05
25.655016,-100.363345,2025-05-05
25.654999,-100.370907,2025-05-05
25.652719,-100.357659,2025-05-05
25.658289,-100.374556,2025-05-05
25.654999,-100.370907,2025-05-05
25.65783,-100.370417,2025-05-05
25.653191,-100.352775,2025-05-05
25.636953,-100.375795,2025-05-05
25.654005,-100.400191,2025-05-05
25.653683,-100.341867,2025-05-05
25.658292,-100.374554,2025-05-05
25.658277,-100.407213,2025-05-06
25.674447,-100.403476,2025-05-06
25.655054,-100.357334,2025-05-06
25.653921,-100.400232,2025-05-06
25.643383,-100.382623,2025-05-06
25.668994,-100.383549,2025-05-06
25.657327,-100.36967,2025-05-06
25.666014,-100.412678,2025-05-06
25.655375,-100.385633,2025-05-06
25.65586,-100.366211,2025-05-06
25.655458,-100.363236,2025-05-06
25.651263,-100.392396,2025-05-06
25.652552,-100.352799,2025-05-06
25.667275,-100.407915,2025-05-06
25.65837,-100.413167,2025-05-06
25.651377,-100.333944,2025-05-06
25.661536,-100.384436,2025-05-06
25.647867,-100.339496,2025-05-06
25.639506,-100.353279,2025-05-06
25.638357,-100.337912,2025-05-06
25.66262,-100.406484,2025-05-06
25.658942,-100.356167,2025-05-06
25.642045,-100.323944,2025-05-06
25.661033,-100.355552,2025-05-07
25.653683,-100.341867,2025-05-07
25.675471,-100.414312,2025-05-07
25.653858,-100.378817,2025-05-07
25.648547,-100.334575,2025-05-07
25.651375,-100.333948,2025-05-07
25.639694,-100.320192,2025-05-07
25.674659,-100.420165,2025-05-07
25.636029,-100.373182,2025-05-07
25.656107,-100.398199,2025-05-07
25.657197,-100.410029,2025-05-07
25.649969,-100.378706,2025-05-07
25.6561,-100.349485,2025-05-07
25.651375,-100.333945,2025-05-07
25.662473,-100.413125,2025-05-07
25.661042,-100.355552,2025-05-07
25.641138,-100.338269,2025-05-07
25.661997,-100.404696,2025-05-07
25.670341,-100.402176,2025-05-07
25.62032,-100.373592,2025-05-07
25.657882,-100.371587,2025-05-07
25.653683,-100.341867,2025-05-07
25.651263,-100.392396,2025-05-07
25.646389,-100.360075,2025-05-07
25.645258,-100.323774,2025-05-07
25.651453,-100.372487,2025-05-07
25.656984,-100.377722,2025-05-07
25.653397,-100.352753,2025-05-07
25.658895,-100.423357,2025-05-07
25.659974,-100.361614,2025-05-07
25.638344,-100.337944,2025-05-07
25.674438,-100.403071,2025-05-08
25.674659,-100.420165,2025-05-08
25.675479,-100.417691,2025-05-08
25.660199,-100.399429,2025-05-08
25.651263,-100.392396,2025-05-08
25.642354,-100.352841,2025-05-08
25.667725,-100.380232,2025-05-08
25.657138,-100.368883,2025-05-08
25.6602,-100.399427,2025-05-08
25.67444,-100.402665,2025-05-08
25.651868,-100.333881,2025-05-08
25.638809,-100.354006,2025-05-08
25.651866,-100.333879,2025-05-08
25.638347,-100.337933,2025-05-08
25.671162,-100.395418,2025-05-08
25.661675,-100.351068,2025-05-08
25.680291,-100.398732,2025-05-08
25.660703,-100.382953,2025-05-08
25.654999,-100.370907,2025-05-08
25.653274,-100.336373,2025-05-08
25.654315,-100.360863,2025-05-08
25.65279,-100.358312,2025-05-08
25.665759,-100.416368,2025-05-08
25.669374,-100.402607,2025-05-08
25.653081,-100.355812,2025-05-08
25.653273,-100.35276,2025-05-08
25.652012,-100.339147,2025-05-08
25.653683,-100.341867,2025-05-08
25.651895,-100.365867,2025-05-08
25.66791,-100.37214,2025-05-08
25.653179,-100.358233,2025-05-08
25.654873,-100.39464,2025-05-08
25.649845,-100.339748,2025-05-09
25.641416,-100.317706,2025-05-09
25.667686,-100.379682,2025-05-09
25.668017,-100.366405,2025-05-09
25.646532,-100.325751,2025-05-09
25.65628,-100.366053,2025-05-09
25.683699,-100.411901,2025-05-09
25.662267,-100.392039,2025-05-09
25.65783,-100.37042,2025-05-09
25.65444,-100.357489,2025-05-09
